DTXSID,PREFERREDNAME,CASRN,INCHIKEY,IUPACNAME,SMILES,INCHISTRING,MOLECULARFORMULA,AVERAGEMASS,MONOISOTOPICMASS,#ofSOURCES,#OFPUBMEDARTICLES,PUBCHEMDATASOURCES,CPDATCOUNT,QCLevel,#ToxCastActive,%ToxCastActive,TotalAssays,C,H,O,N,F,Cl,P,Br,I,S,V,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30197679,"1,2,3,4-Tetrahydro-1-methylquinoline",491-34-9,YVBSECQAHGIWNF-UHFFFAOYSA-N,"1-Methyl-1,2,3,4-tetrahydroquinoline",CN1CCCC2=CC=CC=C12,"InChI=1S/C10H13N/c1-11-8-4-6-9-5-2-3-7-10(9)11/h2-3,5,7H,4,6,8H2,1H3",C10H13N,147.221,147.104799,23,,89,,, ,,,10,13,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4038716,Butyl myristate,110-36-1,DHAZIUXMHRHVMP-UHFFFAOYSA-N,Butyl tetradecanoate,CCCCCCCCCCCCCC(=O)OCCCC,"InChI=1S/C18H36O2/c1-3-5-7-8-9-10-11-12-13-14-15-16-18(19)20-17-6-4-2/h3-17H2,1-2H3",C18H36O2,284.484,284.271530,75,,65,,1, ,,,18,36,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8065377,"1-Propene, 1,1-dibromo-",13195-80-7,HTEJLXYOJZOXKM-UHFFFAOYSA-N,"1,1-Dibromoprop-1-ene",CC=C(Br)Br,"InChI=1S/C3H4Br2/c1-2-3(4)5/h2H,1H3",C3H4Br2,199.873,197.867976,29,,43,,, ,,,3,4,,,,,,2,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9062067,"Piperidine, 1,1'-(1,2-ethanediyl)bis-",1932-04-3,UYMQPNRUQXPLCY-UHFFFAOYSA-N,"1,1'-(Ethane-1,2-diyl)dipiperidine",C(CN1CCCCC1)N1CCCCC1,InChI=1S/C12H24N2/c1-3-7-13(8-4-1)11-12-14-9-5-2-6-10-14/h1-12H2,C12H24N2,196.338,196.193949,45,10,58,,, ,,,12,24,,2,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1073286,"2-Propenoic acid, ethenyl ester",2177-18-6,BLCTWBJQROOONQ-UHFFFAOYSA-N,Ethenyl prop-2-enoate,C=COC(=O)C=C,"InChI=1S/C5H6O2/c1-3-5(6)7-4-2/h3-4H,1-2H2",C5H6O2,98.101,98.036779,43,,47,,, ,,,5,6,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60870403,"Propane, 1,2-dibromo-",78-75-1,XFNJYAKDBJUJAJ-UHFFFAOYSA-N,"1,2-Dibromopropane",CC(Br)CBr,"InChI=1S/C3H6Br2/c1-3(5)2-4/h3H,2H2,1H3",C3H6Br2,201.889,199.883626,89,6,80,,, ,,,3,6,,,,,,2,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40885095,"2-Butenal, 2-ethyl-",19780-25-7,IQGZCSXWIRBTRW-UHFFFAOYSA-N,2-Ethylbut-2-enal,CCC(=CC)C=O,"InChI=1S/C6H10O/c1-3-6(4-2)5-7/h3,5H,4H2,1-2H3",C6H10O,98.145,98.073165,38,,21,,, ,,,6,10,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022066,4-Ethylaniline,589-16-2,HRXZRAXKKNUKRF-UHFFFAOYSA-N,4-Ethylaniline,CCC1=CC=C(N)C=C1,"InChI=1S/C8H11N/c1-2-7-3-5-8(9)6-4-7/h3-6H,2,9H2,1H3",C8H11N,121.183,121.089149,93,3,127,,1, ,,,8,11,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40174618,Dipentyl oxalate,20602-86-2,XAHVPYNDLCTDTE-UHFFFAOYSA-N,Dipentyl ethanedioate,CCCCCOC(=O)C(=O)OCCCCC,"InChI=1S/C12H22O4/c1-3-5-7-9-15-11(13)12(14)16-10-8-6-4-2/h3-10H2,1-2H3",C12H22O4,230.304,230.151809,11,,23,,, ,,,12,22,4,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3026934,(Z)-9-Octadecenenitrile,112-91-4,UIAMCVSNZQYIQS-KTKRTIGZSA-N,(9Z)-Octadec-9-enenitrile,CCCCCCCC\C=C/CCCCCCCC#N,"InChI=1S/C18H33N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h9-10H,2-8,11-17H2,1H3/b10-9-",C18H33N,263.469,263.261300,77,,33,,1, ,,,18,33,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID901030714,"Pentane-1,2,5-triol",14697-46-2,WEAYWASEBDOLRG-UHFFFAOYNA-N,,OCCCC(O)CO,"InChI=1/C5H12O3/c6-3-1-2-5(8)4-7/h5-8H,1-4H2",C5H12O3,120.148,120.078644,10,,,,1, ,,,5,12,3,,,,,,,,,
